system:index,elevation,landslide,latitude,longitude,rainfall,slope,soil_moisture,.geo
1_0000000000000000002b_0,2707,1,27.24998908115826,88.8510909067868,4184.018249872586,8.51478,0.37248612598543546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.8510909067868,27.24998908115826]}"
1_0000000000000000002c_0,2360,1,27.24998908115826,88.75109044935863,4350.783492687604,5.7839594,0.3348720763237896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.24998908115826]}"
1_0000000000000000002e_0,4332,1,27.44998999601463,88.75109044935863,4226.458515289685,5.2738047,0.37239557931723904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.44998999601463]}"
1_00000000000000000030_0,2360,1,27.24998908115826,88.75109044935863,4350.783492687604,5.7839594,0.3348720763237896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.24998908115826]}"
1_00000000000000000031_0,2360,1,27.24998908115826,88.75109044935863,4350.783492687604,5.7839594,0.3348720763237896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.24998908115826]}"
1_00000000000000000032_0,2360,1,27.24998908115826,88.75109044935863,4350.783492687604,5.7839594,0.3348720763237896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.24998908115826]}"
1_00000000000000000033_0,2360,1,27.24998908115826,88.75109044935863,4350.783492687604,5.7839594,0.3348720763237896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.24998908115826]}"
1_00000000000000000034_0,2360,1,27.24998908115826,88.75109044935863,4350.783492687604,5.7839594,0.3348720763237896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.24998908115826]}"
1_00000000000000000035_0,2360,1,27.24998908115826,88.75109044935863,4350.783492687604,5.7839594,0.3348720763237896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.24998908115826]}"
1_00000000000000000036_0,2360,1,27.24998908115826,88.75109044935863,4350.783492687604,5.7839594,0.3348720763237896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.24998908115826]}"
1_00000000000000000037_0,3236,1,27.34998953858645,88.75109044935863,4317.171643737218,8.337781,0.3524136805863973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.34998953858645]}"
1_00000000000000000038_0,3236,1,27.34998953858645,88.75109044935863,4317.171643737218,8.337781,0.3524136805863973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.34998953858645]}"
1_00000000000000000039_0,2360,1,27.24998908115826,88.75109044935863,4350.783492687604,5.7839594,0.3348720763237896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.24998908115826]}"
1_0000000000000000003a_0,3236,1,27.34998953858645,88.75109044935863,4317.171643737218,8.337781,0.3524136805863973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.34998953858645]}"
1_0000000000000000003b_0,3236,1,27.34998953858645,88.75109044935863,4317.171643737218,8.337781,0.3524136805863973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.34998953858645]}"
1_0000000000000000003c_0,2360,1,27.24998908115826,88.75109044935863,4350.783492687604,5.7839594,0.3348720763237896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.24998908115826]}"
1_0000000000000000003d_0,2360,1,27.24998908115826,88.75109044935863,4350.783492687604,5.7839594,0.3348720763237896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.24998908115826]}"
1_0000000000000000003e_0,3902,1,27.34998953858645,88.8510909067868,3974.7544333967185,6.5947537,0.36703916884746374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.8510909067868,27.34998953858645]}"
1_0000000000000000003f_0,2360,1,27.24998908115826,88.75109044935863,4350.783492687604,5.7839594,0.3348720763237896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.24998908115826]}"
1_00000000000000000040_0,2360,1,27.24998908115826,88.75109044935863,4350.783492687604,5.7839594,0.3348720763237896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.24998908115826]}"
1_00000000000000000041_0,2360,1,27.24998908115826,88.75109044935863,4350.783492687604,5.7839594,0.3348720763237896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.24998908115826]}"
1_00000000000000000042_0,2360,1,27.24998908115826,88.75109044935863,4350.783492687604,5.7839594,0.3348720763237896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.24998908115826]}"
1_00000000000000000043_0,1490,1,27.34998953858645,88.65108999193046,5563.639055255315,2.9756112,0.398245123369048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.65108999193046,27.34998953858645]}"
1_00000000000000000044_0,1490,1,27.34998953858645,88.65108999193046,5563.639055255315,2.9756112,0.398245123369048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.65108999193046,27.34998953858645]}"
1_00000000000000000045_0,1490,1,27.34998953858645,88.65108999193046,5563.639055255315,2.9756112,0.398245123369048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.65108999193046,27.34998953858645]}"
1_00000000000000000046_0,4332,1,27.44998999601463,88.75109044935863,4226.458515289685,5.2738047,0.37239557931723904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.44998999601463]}"
1_00000000000000000047_0,3236,1,27.34998953858645,88.75109044935863,4317.171643737218,8.337781,0.3524136805863973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.34998953858645]}"
1_00000000000000000048_0,2270,1,27.149988623730074,88.75109044935863,4292.045067313573,1.3700156,0.30619005269820343,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.149988623730074]}"
1_0000000000000000007f_0,1552,1,27.24998908115826,88.3510886196459,4811.850558284184,2.4175406,0.3948882406655992,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3510886196459,27.24998908115826]}"
1_00000000000000000080_0,1398,1,27.34998953858645,88.25108816221768,5460.916931990048,4.4086246,0.4053470717983698,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.25108816221768,27.34998953858645]}"
